Iteration-1

(Centre , 0 , 0 , Dormant , 25.0) : Hit = -5.0
(Centre , 1 , 0 , Ready , 75.0) : Up = -218.1444679531685
(East , 1 , 0 , Ready , 75.0) : Hit = -216.96330574990665
(West , 1 , 0 , Ready , 75.0) : Right = -206.90856952387193
(South , 1 , 0 , Ready , 75.0) : Gather = -197.08689203433968
(North , 1 , 0 , Ready , 75.0) : Craft = -170.79198130822135
(Centre , 1 , 0 , Ready , 100.0) : Up = -238.23363546951424
(East , 1 , 0 , Ready , 100.0) : Hit = -227.98842550775817
(West , 1 , 0 , Ready , 100.0) : Right = -228.32729872010566
(South , 1 , 0 , Ready , 100.0) : Gather = -224.70207421736393
(North , 1 , 0 , Ready , 100.0) : Craft = -216.2543038055726
(Centre , 1 , 1 , Dormant , 25.0) : Right = 3.3574943854123074
(East , 1 , 1 , Dormant , 25.0) : Shoot = 29.25152526200808
(West , 1 , 1 , Dormant , 25.0) : Right = -26.39883191155236
(South , 1 , 1 , Dormant , 25.0) : Up = -21.93538296700766
(North , 1 , 1 , Dormant , 25.0) : Down = -21.93538296700766
(Centre , 1 , 1 , Dormant , 50.0) : Up = -93.34916519367493
(East , 1 , 1 , Dormant , 50.0) : Shoot = -71.14831283856229
(West , 1 , 1 , Dormant , 50.0) : Right = -117.85166936923268
(South , 1 , 1 , Dormant , 50.0) : Up = -115.0649746396081
(North , 1 , 1 , Dormant , 50.0) : Craft = -81.44109682249119
(Centre , 1 , 1 , Dormant , 75.0) : Right = -140.32194694843835
(East , 1 , 1 , Dormant , 75.0) : Shoot = -111.43252720078893
(West , 1 , 1 , Dormant , 75.0) : Right = -164.01327566417706
(South , 1 , 1 , Dormant , 75.0) : Up = -160.45957635681629
(North , 1 , 1 , Dormant , 75.0) : Craft = -149.4081341073292
(Centre , 1 , 1 , Dormant , 100.0) : Right = -196.65148946059588
(East , 1 , 1 , Dormant , 100.0) : Hit = -177.17593246949048
(West , 1 , 1 , Dormant , 100.0) : Right = -213.3397702658438
(South , 1 , 1 , Dormant , 100.0) : Up = -210.83652814505663
(North , 1 , 1 , Dormant , 100.0) : Craft = -198.23873142477703
(Centre , 1 , 1 , Ready , 25.0) : Shoot = -95.69610716266877
(East , 1 , 1 , Ready , 25.0) : Shoot = -50.24965967997579
(West , 1 , 1 , Ready , 25.0) : Stay = -46.235688474011596
(South , 1 , 1 , Ready , 25.0) : Gather = -32.89505546783774
(North , 1 , 1 , Ready , 25.0) : Craft = -33.41506068016895
(Centre , 1 , 1 , Ready , 50.0) : Up = -167.0084819357985
(East , 1 , 1 , Ready , 50.0) : Shoot = -162.73103904055625
(West , 1 , 1 , Ready , 50.0) : Stay = -137.307182313006
(South , 1 , 1 , Ready , 50.0) : Gather = -130.20510367619715
(North , 1 , 1 , Ready , 50.0) : Craft = -86.63970527485071
(Centre , 1 , 1 , Ready , 75.0) : Up = -210.55105717570387
(East , 1 , 1 , Ready , 75.0) : Shoot = -207.37947537386142
(West , 1 , 1 , Ready , 75.0) : Stay = -183.1886511508592
(South , 1 , 1 , Ready , 75.0) : Gather = -174.77000445848628
(North , 1 , 1 , Ready , 75.0) : Craft = -154.56156250158335
(Centre , 1 , 1 , Ready , 100.0) : Up = -232.4726914753746
(East , 1 , 1 , Ready , 100.0) : Hit = -226.696731770981
(West , 1 , 1 , Ready , 100.0) : Right = -224.06131556299732
(South , 1 , 1 , Ready , 100.0) : Up = -222.17398244916416
(North , 1 , 1 , Ready , 100.0) : Craft = -202.8841283592106
(Centre , 1 , 2 , Dormant , 25.0) : Right = 9.551450777310873
(East , 1 , 2 , Dormant , 25.0) : Shoot = 36.33574943854123
(West , 1 , 2 , Dormant , 25.0) : Shoot = -20.219727078270452
(South , 1 , 2 , Dormant , 25.0) : Up = -16.397358846160405
(North , 1 , 2 , Dormant , 25.0) : Down = -16.397358846160405
(Centre , 1 , 2 , Dormant , 50.0) : Right = -43.065702079388004
(East , 1 , 2 , Dormant , 50.0) : Shoot = -6.905625503635807
(West , 1 , 2 , Dormant , 50.0) : Right = -76.988791107846
(South , 1 , 2 , Dormant , 50.0) : Up = -71.9003277535773
(North , 1 , 2 , Dormant , 50.0) : Down = -71.9003277535773
(Centre , 1 , 2 , Dormant , 75.0) : Right = -133.11850550146
(East , 1 , 2 , Dormant , 75.0) : Shoot = -103.3785287494058
(West , 1 , 2 , Dormant , 75.0) : Right = -156.6428844718463
(South , 1 , 2 , Dormant , 75.0) : Up = -153.11422762628834
(North , 1 , 2 , Dormant , 75.0) : Craft = -130.45233910902365
(Centre , 1 , 2 , Dormant , 100.0) : Right = -169.55871275013627
(East , 1 , 2 , Dormant , 100.0) : Hit = -144.2601106159866
(West , 1 , 2 , Dormant , 100.0) : Right = -191.43905577605705
(South , 1 , 2 , Dormant , 100.0) : Up = -188.15700432216892
(North , 1 , 2 , Dormant , 100.0) : Down = -188.15700432216892
(Centre , 1 , 2 , Ready , 25.0) : Shoot = -93.3120297735885
(East , 1 , 2 , Ready , 25.0) : Shoot = -47.56108887175448
(West , 1 , 2 , Ready , 25.0) : Shoot = -32.10516515090576
(South , 1 , 2 , Ready , 25.0) : Gather = -27.624741569920296
(North , 1 , 2 , Ready , 25.0) : Stay = -30.876590125606832
(Centre , 1 , 2 , Ready , 50.0) : Up = -163.44065697112308
(East , 1 , 2 , Ready , 50.0) : Shoot = -138.14530207559392
(West , 1 , 2 , Ready , 50.0) : Stay = -96.6129827007896
(South , 1 , 2 , Ready , 50.0) : Gather = -87.1292959198104
(North , 1 , 2 , Ready , 50.0) : Craft = -82.56630634223163
(Centre , 1 , 2 , Ready , 75.0) : Up = -202.34353054212568
(East , 1 , 2 , Ready , 75.0) : Shoot = -203.40422064795163
(West , 1 , 2 , Ready , 75.0) : Stay = -175.89606107961367
(South , 1 , 2 , Ready , 75.0) : Gather = -168.66363806411033
(North , 1 , 2 , Ready , 75.0) : Craft = -135.90521514978158
(Centre , 1 , 2 , Ready , 100.0) : Up = -231.09369006392535
(East , 1 , 2 , Ready , 100.0) : Hit = -222.6122150791121
(West , 1 , 2 , Ready , 100.0) : Right = -209.8596900609619
(South , 1 , 2 , Ready , 100.0) : Gather = -201.5368070829432
(North , 1 , 2 , Ready , 100.0) : Craft = -200.3400608377738
(Centre , 1 , 3 , Dormant , 25.0) : Right = 10.072827826465135
(East , 1 , 3 , Dormant , 25.0) : Shoot = 36.95514507773109
(West , 1 , 3 , Dormant , 25.0) : Shoot = -14.403651672489872
(South , 1 , 3 , Dormant , 25.0) : Up = -15.864178486433355
(North , 1 , 3 , Dormant , 25.0) : Down = -15.864178486433355
(Centre , 1 , 3 , Dormant , 50.0) : Right = -33.640332815049504
(East , 1 , 3 , Dormant , 50.0) : Shoot = 4.289735491640984
(West , 1 , 3 , Dormant , 50.0) : Right = -69.17556431001915
(South , 1 , 3 , Dormant , 50.0) : Up = -63.845279585773696
(North , 1 , 3 , Dormant , 50.0) : Down = -63.845279585773696
(Centre , 1 , 3 , Dormant , 75.0) : Right = -89.90899099399167
(East , 1 , 3 , Dormant , 75.0) : Shoot = -52.0709824215952
(West , 1 , 3 , Dormant , 75.0) : Right = -121.87178228772916
(South , 1 , 3 , Dormant , 75.0) : Up = -117.07736359366852
(North , 1 , 3 , Dormant , 75.0) : Down = -117.07736359366852
(Centre , 1 , 3 , Dormant , 100.0) : Right = -163.51348420249894
(East , 1 , 3 , Dormant , 100.0) : Shoot = -136.7625262263276
(West , 1 , 3 , Dormant , 100.0) : Right = -186.33208218249828
(South , 1 , 3 , Dormant , 100.0) : Up = -182.9092924854984
(North , 1 , 3 , Dormant , 100.0) : Down = -182.9092924854984
(Centre , 1 , 3 , Ready , 25.0) : Shoot = -92.71658745791186
(East , 1 , 3 , Ready , 25.0) : Shoot = -47.42690656580065
(West , 1 , 3 , Ready , 25.0) : Shoot = -21.524667401355938
(South , 1 , 3 , Ready , 25.0) : Gather = -27.153351977849457
(North , 1 , 3 , Ready , 25.0) : Stay = -30.385820617116195
(Centre , 1 , 3 , Ready , 50.0) : Down = -161.99917336867705
(East , 1 , 3 , Ready , 50.0) : Shoot = -135.71066884206002
(West , 1 , 3 , Ready , 50.0) : Stay = -88.83332410663968
(South , 1 , 3 , Ready , 50.0) : Gather = -79.59840639811895
(North , 1 , 3 , Ready , 50.0) : Stay = -81.44864359213267
(Centre , 1 , 3 , Ready , 75.0) : Down = -200.9694762509011
(East , 1 , 3 , Ready , 75.0) : Shoot = -192.16330031024097
(West , 1 , 3 , Ready , 75.0) : Stay = -141.28136130541276
(South , 1 , 3 , Ready , 75.0) : Gather = -134.6478853141173
(North , 1 , 3 , Ready , 75.0) : Stay = -135.29653987844446
(Centre , 1 , 3 , Ready , 100.0) : Down = -229.588584084016
(East , 1 , 3 , Ready , 100.0) : Hit = -222.2077831888227
(West , 1 , 3 , Ready , 100.0) : Stay = -205.41622833090963
(South , 1 , 3 , Ready , 100.0) : Gather = -196.85532293893232
(North , 1 , 3 , Ready , 100.0) : Stay = -198.6521825749545
(Centre , 2 , 0 , Dormant , 25.0) : Up = -46.10429731020609
(East , 2 , 0 , Dormant , 25.0) : Hit = -45.987509844677476
(West , 2 , 0 , Dormant , 25.0) : Right = -67.16365584394563
(South , 2 , 0 , Dormant , 25.0) : Up = -67.21176556323081
(North , 2 , 0 , Dormant , 25.0) : Craft = -31.625420798976215
(Centre , 2 , 0 , Dormant , 50.0) : Up = -98.44186656352153
(East , 2 , 0 , Dormant , 50.0) : Hit = -75.29580007142705
(West , 2 , 0 , Dormant , 50.0) : Right = -120.83340668560487
(South , 2 , 0 , Dormant , 50.0) : Up = -118.32635819615672
(North , 2 , 0 , Dormant , 50.0) : Craft = -87.08914633522272
(Centre , 2 , 0 , Dormant , 75.0) : Up = -161.86305126027187
(East , 2 , 0 , Dormant , 75.0) : Hit = -155.2893282973395
(West , 2 , 0 , Dormant , 75.0) : Right = -181.06795169645724
(South , 2 , 0 , Dormant , 75.0) : Up = -180.4938434737705
(North , 2 , 0 , Dormant , 75.0) : Craft = -149.05549509281937
(Centre , 2 , 0 , Dormant , 100.0) : Right = -199.46323254412994
(East , 2 , 0 , Dormant , 100.0) : Hit = -180.39453605316072
(West , 2 , 0 , Dormant , 100.0) : Right = -215.88815796687746
(South , 2 , 0 , Dormant , 100.0) : Up = -213.42441915346532
(North , 2 , 0 , Dormant , 100.0) : Craft = -203.73846707011316
(Centre , 2 , 0 , Ready , 25.0) : Up = -101.97021986051675
(East , 2 , 0 , Ready , 25.0) : Hit = -104.11554821656638
(West , 2 , 0 , Ready , 25.0) : Right = -83.89454766523053
(South , 2 , 0 , Ready , 25.0) : Up = -84.04409461226021
(North , 2 , 0 , Ready , 25.0) : Craft = -35.51633745825291
(Centre , 2 , 0 , Ready , 50.0) : Up = -161.58205852503397
(East , 2 , 0 , Ready , 50.0) : Hit = -170.53155371700478
(West , 2 , 0 , Ready , 50.0) : Right = -139.73731868964103
(South , 2 , 0 , Ready , 50.0) : Gather = -135.71683622004434
(North , 2 , 0 , Ready , 50.0) : Craft = -89.77624713608537
(Centre , 2 , 0 , Ready , 75.0) : Up = -209.8474222304339
(East , 2 , 0 , Ready , 75.0) : Hit = -216.96207118262043
(West , 2 , 0 , Ready , 75.0) : Right = -195.4325556318572
(South , 2 , 0 , Ready , 75.0) : Up = -195.47344423014601
(North , 2 , 0 , Ready , 75.0) : Craft = -151.21551899918296
(Centre , 2 , 0 , Ready , 100.0) : Up = -234.06451464224563
(East , 2 , 0 , Ready , 100.0) : Hit = -227.98711246615906
(West , 2 , 0 , Ready , 100.0) : Right = -226.24888072083095
(South , 2 , 0 , Ready , 100.0) : Up = -224.36928416834067
(North , 2 , 0 , Ready , 100.0) : Craft = -206.41591583421285
(Centre , 2 , 1 , Dormant , 25.0) : Right = 3.3575934123180726
(East , 2 , 1 , Dormant , 25.0) : Shoot = 29.25156126941532
(West , 2 , 1 , Dormant , 25.0) : Right = -25.676131262388477
(South , 2 , 1 , Dormant , 25.0) : Up = -21.321072561182493
(North , 2 , 1 , Dormant , 25.0) : Down = -21.321072561182493
(Centre , 2 , 1 , Dormant , 50.0) : Up = -92.4241895747578
(East , 2 , 1 , Dormant , 50.0) : Shoot = -71.14792358419055
(West , 2 , 1 , Dormant , 50.0) : Right = -115.49237919560912
(South , 2 , 1 , Dormant , 50.0) : Up = -113.05950074966208
(North , 2 , 1 , Dormant , 50.0) : Craft = -80.54378111278477
(Centre , 2 , 1 , Dormant , 75.0) : Right = -140.32108999468852
(East , 2 , 1 , Dormant , 75.0) : Shoot = -111.43183143487668
(West , 2 , 1 , Dormant , 75.0) : Right = -162.7290242646453
(South , 2 , 1 , Dormant , 75.0) : Up = -159.36783412415178
(North , 2 , 1 , Dormant , 75.0) : Craft = -135.85042853253088
(Centre , 2 , 1 , Dormant , 100.0) : Right = -196.65026746811108
(East , 2 , 1 , Dormant , 100.0) : Hit = -177.1748518856813
(West , 2 , 1 , Dormant , 100.0) : Right = -213.27022694023793
(South , 2 , 1 , Dormant , 100.0) : Up = -210.7772330194189
(North , 2 , 1 , Dormant , 100.0) : Craft = -197.88588877208463
(Centre , 2 , 1 , Ready , 25.0) : Shoot = -92.06024118330006
(East , 2 , 1 , Ready , 25.0) : Shoot = -50.249348653688344
(West , 2 , 1 , Ready , 25.0) : Stay = -45.52354217452479
(South , 2 , 1 , Ready , 25.0) : Gather = -32.89505546783774
(North , 2 , 1 , Ready , 25.0) : Craft = -33.32159863222364
(Centre , 2 , 1 , Ready , 50.0) : Up = -158.8784880029479
(East , 2 , 1 , Ready , 50.0) : Shoot = -162.73022976106319
(West , 2 , 1 , Ready , 50.0) : Stay = -134.96289244183635
(South , 2 , 1 , Ready , 50.0) : Gather = -130.20510367619715
(North , 2 , 1 , Ready , 50.0) : Craft = -84.77676404901511
(Centre , 2 , 1 , Ready , 75.0) : Up = -204.11820157451177
(East , 2 , 1 , Ready , 75.0) : Shoot = -207.37832011609729
(West , 2 , 1 , Ready , 75.0) : Right = -181.8278781828141
(South , 2 , 1 , Ready , 75.0) : Gather = -174.77000445848628
(North , 2 , 1 , Ready , 75.0) : Craft = -139.39277171510696
(Centre , 2 , 1 , Ready , 100.0) : Up = -232.12669144890873
(East , 2 , 1 , Ready , 100.0) : Hit = -226.69543808046524
(West , 2 , 1 , Ready , 100.0) : Right = -223.8894514733387
(South , 2 , 1 , Ready , 100.0) : Up = -222.02770424754652
(North , 2 , 1 , Ready , 100.0) : Craft = -202.0639255077196
(Centre , 2 , 2 , Dormant , 25.0) : Right = 9.55152481384897
(East , 2 , 2 , Dormant , 25.0) : Shoot = 36.33575934123181
(West , 2 , 2 , Dormant , 25.0) : Shoot = -19.683065309917495
(South , 2 , 2 , Dormant , 25.0) : Up = -15.767944658178862
(North , 2 , 2 , Dormant , 25.0) : Down = -15.767944658178862
(Centre , 2 , 2 , Dormant , 50.0) : Right = -43.06542514619196
(East , 2 , 2 , Dormant , 50.0) : Shoot = -6.905484884509955
(West , 2 , 2 , Dormant , 50.0) : Right = -75.51848446244153
(South , 2 , 2 , Dormant , 50.0) : Up = -70.6505255650041
(North , 2 , 2 , Dormant , 50.0) : Down = -70.6505255650041
(Centre , 2 , 2 , Dormant , 75.0) : Right = -133.11778775418375
(East , 2 , 2 , Dormant , 75.0) : Shoot = -103.37797959983484
(West , 2 , 2 , Dormant , 75.0) : Right = -156.6420808931976
(South , 2 , 2 , Dormant , 75.0) : Up = -153.11343692234553
(North , 2 , 2 , Dormant , 75.0) : Craft = -130.45230010156405
(Centre , 2 , 2 , Dormant , 100.0) : Right = -169.5576411887909
(East , 2 , 2 , Dormant , 100.0) : Hit = -144.25919798027115
(West , 2 , 2 , Dormant , 100.0) : Right = -191.43793922162638
(South , 2 , 2 , Dormant , 100.0) : Up = -188.15589451670104
(North , 2 , 2 , Dormant , 100.0) : Down = -188.15589451670104
(Centre , 2 , 2 , Ready , 25.0) : Shoot = -89.58608482094171
(East , 2 , 2 , Ready , 25.0) : Shoot = -47.560788251941354
(West , 2 , 2 , Ready , 25.0) : Shoot = -31.57530883252042
(South , 2 , 2 , Ready , 25.0) : Gather = -27.624741569920296
(North , 2 , 2 , Ready , 25.0) : Stay = -30.417247423205584
(Centre , 2 , 2 , Ready , 50.0) : Up = -156.067165140066
(East , 2 , 2 , Ready , 50.0) : Shoot = -138.14459191977863
(West , 2 , 2 , Ready , 50.0) : Stay = -95.15308733868002
(South , 2 , 2 , Ready , 50.0) : Gather = -87.1292959198104
(North , 2 , 2 , Ready , 50.0) : Craft = -82.48792045850861
(Centre , 2 , 2 , Ready , 75.0) : Up = -202.34270866673359
(East , 2 , 2 , Ready , 75.0) : Shoot = -203.40311889016675
(West , 2 , 2 , Ready , 75.0) : Stay = -175.89510224138644
(South , 2 , 2 , Ready , 75.0) : Gather = -168.66363806411033
(North , 2 , 2 , Ready , 75.0) : Craft = -135.9051778256889
(Centre , 2 , 2 , Ready , 100.0) : Up = -231.0928443070615
(East , 2 , 2 , Ready , 100.0) : Hit = -222.61094048524183
(West , 2 , 2 , Ready , 100.0) : Right = -209.85864719548485
(South , 2 , 2 , Ready , 100.0) : Gather = -201.5368070829432
(North , 2 , 2 , Ready , 100.0) : Craft = -200.34000235620687
(Centre , 2 , 3 , Dormant , 25.0) : Right = 10.072899564139869
(East , 2 , 3 , Dormant , 25.0) : Shoot = 36.9551524813849
(West , 2 , 3 , Dormant , 25.0) : Shoot = -14.00529885219342
(South , 2 , 3 , Dormant , 25.0) : Up = -15.231035416137978
(North , 2 , 3 , Dormant , 25.0) : Down = -15.231035416137978
(Centre , 2 , 3 , Dormant , 50.0) : Right = -33.64009846599812
(East , 2 , 3 , Dormant , 50.0) : Shoot = 4.289829817844879
(West , 2 , 3 , Dormant , 50.0) : Right = -67.71200611065359
(South , 2 , 3 , Dormant , 50.0) : Up = -62.60121996395526
(North , 2 , 3 , Dormant , 50.0) : Down = -62.60121996395526
(Centre , 2 , 3 , Dormant , 75.0) : Right = -89.90848304037486
(East , 2 , 3 , Dormant , 75.0) : Shoot = -52.07066140699115
(West , 2 , 3 , Dormant , 75.0) : Right = -121.87116601899537
(South , 2 , 3 , Dormant , 75.0) : Up = -117.07676357220228
(North , 2 , 3 , Dormant , 75.0) : Down = -117.07676357220228
(Centre , 2 , 3 , Dormant , 100.0) : Right = -163.51255178547754
(East , 2 , 3 , Dormant , 100.0) : Shoot = -136.76177309764446
(West , 2 , 3 , Dormant , 100.0) : Right = -186.33109252307392
(South , 2 , 3 , Dormant , 100.0) : Up = -182.90831141243447
(North , 2 , 3 , Dormant , 100.0) : Down = -182.90831141243447
(Centre , 2 , 3 , Ready , 25.0) : Shoot = -88.96839835255565
(East , 2 , 3 , Ready , 25.0) : Shoot = -47.42660651213065
(West , 2 , 3 , Ready , 25.0) : Shoot = -21.130705810807804
(South , 2 , 3 , Ready , 25.0) : Gather = -27.153351977849457
(North , 2 , 3 , Ready , 25.0) : Stay = -29.92379715921787
(Centre , 2 , 3 , Ready , 50.0) : Down = -154.65911071356177
(East , 2 , 3 , Ready , 50.0) : Shoot = -135.70996917409383
(West , 2 , 3 , Ready , 50.0) : Stay = -87.38025117094062
(South , 2 , 3 , Ready , 50.0) : Gather = -79.59840639811895
(North , 2 , 3 , Ready , 50.0) : Stay = -80.53462556116614
(Centre , 2 , 3 , Ready , 75.0) : Down = -200.96867583265785
(East , 2 , 3 , Ready , 75.0) : Shoot = -192.16224999527805
(West , 2 , 3 , Ready , 75.0) : Stay = -141.28062613005952
(South , 2 , 3 , Ready , 75.0) : Gather = -134.6478853141173
(North , 2 , 3 , Ready , 75.0) : Stay = -135.29581567676618
(Centre , 2 , 3 , Ready , 100.0) : Down = -229.5877655354531
(East , 2 , 3 , Ready , 100.0) : Hit = -222.20651061558485
(West , 2 , 3 , Ready , 100.0) : Stay = -205.41504766154407
(South , 2 , 3 , Ready , 100.0) : Gather = -196.85532293893232
(North , 2 , 3 , Ready , 100.0) : Stay = -198.65103130402406
Iteration-51

(Centre , 0 , 0 , Dormant , 25.0) : Right = -67.55583498070757
(East , 0 , 0 , Dormant , 25.0) : Hit = -46.04466798456606
(West , 0 , 0 , Dormant , 25.0) : Right = -89.16592322401257
(South , 0 , 0 , Dormant , 25.0) : Gather = -78.05262010743814
(North , 0 , 0 , Dormant , 25.0) : Down = -85.92440998751682
(Centre , 0 , 0 , Dormant , 50.0) : Right = -104.24920640491945
(East , 0 , 0 , Dormant , 50.0) : Hit = -75.39936512393555
(West , 0 , 0 , Dormant , 50.0) : Right = -131.12225092061945
(South , 0 , 0 , Dormant , 50.0) : Up = -127.09129424326446
(North , 0 , 0 , Dormant , 50.0) : Down = -127.09129424326446
(Centre , 0 , 0 , Dormant , 75.0) : Right = -177.45725461015275
(East , 0 , 0 , Dormant , 75.0) : Hit = -155.47697068426373
(West , 0 , 0 , Dormant , 75.0) : Right = -197.78740751953345
(South , 0 , 0 , Dormant , 75.0) : Up = -194.73788458312632
(North , 0 , 0 , Dormant , 75.0) : Down = -194.73788458312632
(Centre , 0 , 0 , Dormant , 100.0) : Right = -199.72434494692178
(East , 0 , 0 , Dormant , 100.0) : Hit = -180.62931723852128
(West , 0 , 0 , Dormant , 100.0) : Right = -217.75898001628946
(South , 0 , 0 , Dormant , 100.0) : Up = -215.0537847558843
(North , 0 , 0 , Dormant , 100.0) : Down = -215.0537847558843
(Centre , 0 , 0 , Ready , 25.0) : Down = -126.40044149383844
(East , 0 , 0 , Ready , 25.0) : Hit = -104.21528641751821
(West , 0 , 0 , Ready , 25.0) : Right = -106.78891411122244
(South , 0 , 0 , Ready , 25.0) : Gather = -86.26023144572629
(North , 0 , 0 , Ready , 25.0) : Stay = -100.18905804697053
(Centre , 0 , 0 , Ready , 50.0) : Down = -189.9404879528545
(East , 0 , 0 , Ready , 50.0) : Hit = -170.71226373325385
(West , 0 , 0 , Ready , 50.0) : Stay = -150.49752081570568
(South , 0 , 0 , Ready , 50.0) : Gather = -138.25088663457603
(North , 0 , 0 , Ready , 50.0) : Stay = -142.92025539991414
(Centre , 0 , 0 , Ready , 75.0) : Down = -231.1893033692518
(East , 0 , 0 , Ready , 75.0) : Hit = -217.20739138214867
(West , 0 , 0 , Ready , 75.0) : Right = -213.87189981418874
(South , 0 , 0 , Ready , 75.0) : Gather = -201.163347922306
(North , 0 , 0 , Ready , 75.0) : Stay = -209.15311040535573
(Centre , 0 , 0 , Ready , 100.0) : Down = -242.28120470736482
(East , 0 , 0 , Ready , 100.0) : Hit = -228.24802889130194
(West , 0 , 0 , Ready , 100.0) : Right = -230.49982704032442
(South , 0 , 0 , Ready , 100.0) : Gather = -225.39518769598538
(North , 0 , 0 , Ready , 100.0) : Stay = -228.78013053287947
(Centre , 0 , 1 , Dormant , 25.0) : Right = 3.3379369853376932
(East , 0 , 1 , Dormant , 25.0) : Shoot = 29.244416501929248
(West , 0 , 1 , Dormant , 25.0) : Right = -27.245448438210587
(South , 0 , 1 , Dormant , 25.0) : Up = -22.657940624678346
(North , 0 , 1 , Dormant , 25.0) : Down = -22.657940624678346
(Centre , 0 , 1 , Dormant , 50.0) : Right = -99.37539322088213
(East , 0 , 1 , Dormant , 50.0) : Shoot = -71.22517212312876
(West , 0 , 1 , Dormant , 50.0) : Right = -126.52879218346314
