Iteration-1

(Centre , 0 , 0 , Dormant , 25.0) : Hit = -5.0
(East , 0 , 2 , Ready , 100.0) : Left = -35.97446169899902
(West , 0 , 2 , Ready , 100.0) : Shoot = -13.330019073486328
(South , 0 , 2 , Ready , 100.0) : Stay = -13.85012079302124
(North , 0 , 2 , Ready , 100.0) : Stay = -13.85012079302124
(Centre , 0 , 3 , Dormant , 25.0) : Shoot = 16.0891611819458
(East , 0 , 3 , Dormant , 25.0) : Shoot = 35.67426353328125
(West , 0 , 3 , Dormant , 25.0) : Shoot = 2.970634451904297
(South , 0 , 3 , Dormant , 25.0) : Up = -7.090541383939209
(North , 0 , 3 , Dormant , 25.0) : Down = -7.090541383939209
(Centre , 0 , 3 , Dormant , 50.0) : Hit = -7.900142547114748
(East , 0 , 3 , Dormant , 50.0) : Hit = -1.414036335
(West , 0 , 3 , Dormant , 50.0) : Shoot = -12.181869557373048
(South , 0 , 3 , Dormant , 50.0) : Gather = -12.872823620598604
(North , 0 , 3 , Dormant , 50.0) : Down = -13.004155329531985
(Centre , 0 , 3 , Dormant , 75.0) : Left = -13.444811587581054
(East , 0 , 3 , Dormant , 75.0) : Hit = -11.987311089312502
(West , 0 , 3 , Dormant , 75.0) : Shoot = -13.276158236816407
(South , 0 , 3 , Dormant , 75.0) : Stay = -13.505586751279726
(North , 0 , 3 , Dormant , 75.0) : Stay = -13.505586751279726
(Centre , 0 , 3 , Dormant , 100.0) : Left = -13.521045271089847
(East , 0 , 3 , Dormant , 100.0) : Hit = -14.03642049440625
(West , 0 , 3 , Dormant , 100.0) : Shoot = -13.329705406005859
(South , 0 , 3 , Dormant , 100.0) : Stay = -13.586524837352053
(North , 0 , 3 , Dormant , 100.0) : Stay = -13.586524837352053
(Centre , 0 , 3 , Ready , 25.0) : Shoot = -19.721610110394288
(East , 0 , 3 , Ready , 25.0) : Shoot = -7.773347419921876
(West , 0 , 3 , Ready , 25.0) : Shoot = 2.970226287841797
(South , 0 , 3 , Ready , 25.0) : Up = -9.861975067312622
(North , 0 , 3 , Ready , 25.0) : Stay = -11.445957928220558
(Centre , 0 , 3 , Ready , 50.0) : Hit = -32.88763084403686
(East , 0 , 3 , Ready , 50.0) : Hit = -29.72179421328125
(West , 0 , 3 , Ready , 50.0) : Shoot = -12.18415328979492
(South , 0 , 3 , Ready , 50.0) : Stay = -13.370291354296494
(North , 0 , 3 , Ready , 50.0) : Stay = -13.385677686217804
(Centre , 0 , 3 , Ready , 75.0) : Left = -33.7640222364624
(East , 0 , 3 , Ready , 75.0) : Hit = -35.4963500140625
(West , 0 , 3 , Ready , 75.0) : Shoot = -13.277645568847657
(South , 0 , 3 , Ready , 75.0) : Stay = -13.78800385790909
(North , 0 , 3 , Ready , 75.0) : Stay = -13.78800385790909
(Centre , 0 , 3 , Ready , 100.0) : Left = -33.77851917890625
(East , 0 , 3 , Ready , 100.0) : Left = -35.97446169899902
(West , 0 , 3 , Ready , 100.0) : Shoot = -13.329996185302734
(South , 0 , 3 , Ready , 100.0) : Stay = -13.85012079302124
(North , 0 , 3 , Ready , 100.0) : Stay = -13.85012079302124
(Centre , 1 , 0 , Dormant , 25.0) : Hit = -7.856979451509279
(East , 1 , 0 , Dormant , 25.0) : Hit = -1.3313472100000001
(West , 1 , 0 , Dormant , 25.0) : Right = -13.174421612788088
(South , 1 , 0 , Dormant , 25.0) : Gather = -12.840902983238987
(North , 1 , 0 , Dormant , 25.0) : Craft = -12.046488902585144
(Centre , 1 , 0 , Dormant , 50.0) : Hit = -7.900142547114748
(East , 1 , 0 , Dormant , 50.0) : Hit = -1.414036335
(West , 1 , 0 , Dormant , 50.0) : Right = -13.222380607905274
(South , 1 , 0 , Dormant , 50.0) : Gather = -12.872823620598604
(North , 1 , 0 , Dormant , 50.0) : Down = -13.004155329531985
(Centre , 1 , 0 , Dormant , 75.0) : Left = -13.520409658248049
(East , 1 , 0 , Dormant , 75.0) : Hit = -14.012000813156252
(West , 1 , 0 , Dormant , 75.0) : Stay = -13.330078125
(South , 1 , 0 , Dormant , 75.0) : Stay = -13.585687137010256
(North , 1 , 0 , Dormant , 75.0) : Craft = -13.388389617012452
(Centre , 1 , 0 , Dormant , 100.0) : Left = -13.521112295748047
(East , 1 , 0 , Dormant , 100.0) : Hit = -14.03642049440625
(West , 1 , 0 , Dormant , 100.0) : Stay = -13.330078125
(South , 1 , 0 , Dormant , 100.0) : Stay = -13.586524837352053
(North , 1 , 0 , Dormant , 100.0) : Craft = -13.40703405629883
(Centre , 1 , 0 , Ready , 25.0) : Hit = -32.09649505680542
(East , 1 , 0 , Ready , 25.0) : Hit = -27.9730595
(West , 1 , 0 , Ready , 25.0) : Stay = -13.308260184814454
(South , 1 , 0 , Ready , 25.0) : Stay = -13.32855381918602
(North , 1 , 0 , Ready , 25.0) : Craft = -12.355991263256072
(Centre , 1 , 0 , Ready , 50.0) : Hit = -32.88763084403686
(East , 1 , 0 , Ready , 50.0) : Hit = -29.72179421328125
(West , 1 , 0 , Ready , 50.0) : Stay = -13.314885599853515
(South , 1 , 0 , Ready , 50.0) : Stay = -13.370291354296494
(North , 1 , 0 , Ready , 50.0) : Craft = -13.296619291690064
(Centre , 1 , 0 , Ready , 75.0) : Left = -33.77852566389161
(East , 1 , 0 , Ready , 75.0) : Left = -35.97446169899902
(West , 1 , 0 , Ready , 75.0) : Stay = -13.330078125
(South , 1 , 0 , Ready , 75.0) : Stay = -13.849561721121827
(North , 1 , 0 , Ready , 75.0) : Craft = -13.409533043772583
(Centre , 1 , 0 , Ready , 100.0) : Left = -33.77852566389161
(East , 1 , 0 , Ready , 100.0) : Left = -35.97446169899902
(West , 1 , 0 , Ready , 100.0) : Stay = -13.330078125
(South , 1 , 0 , Ready , 100.0) : Stay = -13.85012079302124
(North , 1 , 0 , Ready , 100.0) : Craft = -13.426800486694336
(Centre , 1 , 1 , Dormant , 25.0) : Shoot = 13.412789193605958
(East , 1 , 1 , Dormant , 25.0) : Shoot = 34.83358159875
(West , 1 , 1 , Dormant , 25.0) : Shoot = 0.026272530419922013
(South , 1 , 1 , Dormant , 25.0) : Up = -7.604966813206788
(North , 1 , 1 , Dormant , 25.0) : Down = -7.604966813206788
(Centre , 1 , 1 , Dormant , 50.0) : Hit = -7.900142547114748
(East , 1 , 1 , Dormant , 50.0) : Hit = -1.414036335
(West , 1 , 1 , Dormant , 50.0) : Right = -13.222380607905274
(South , 1 , 1 , Dormant , 50.0) : Gather = -12.872823620598604
(North , 1 , 1 , Dormant , 50.0) : Down = -13.004155329531985
(Centre , 1 , 1 , Dormant , 75.0) : Left = -13.456555455431642
(East , 1 , 1 , Dormant , 75.0) : Hit = -12.03060685975
(West , 1 , 1 , Dormant , 75.0) : Shoot = -13.324561926708984
(South , 1 , 1 , Dormant , 75.0) : Stay = -13.507230429705873
(North , 1 , 1 , Dormant , 75.0) : Craft = -13.388212746881106
(Centre , 1 , 1 , Dormant , 100.0) : Left = -13.521112295748047
(East , 1 , 1 , Dormant , 100.0) : Hit = -14.03642049440625
(West , 1 , 1 , Dormant , 100.0) : Stay = -13.330078125
(South , 1 , 1 , Dormant , 100.0) : Stay = -13.586524837352053
(North , 1 , 1 , Dormant , 100.0) : Craft = -13.40703405629883
(Centre , 1 , 1 , Ready , 25.0) : Shoot = -20.49207250663452
(East , 1 , 1 , Ready , 25.0) : Shoot = -8.025784578124998
(West , 1 , 1 , Ready , 25.0) : Shoot = 0.006358746337890686
(South , 1 , 1 , Ready , 25.0) : Up = -10.248387898928833
(North , 1 , 1 , Ready , 25.0) : Stay = -11.529546682237816
(Centre , 1 , 1 , Ready , 50.0) : Hit = -32.88763084403686
(East , 1 , 1 , Ready , 50.0) : Hit = -29.72179421328125
(West , 1 , 1 , Ready , 50.0) : Stay = -13.314885599853515
(South , 1 , 1 , Ready , 50.0) : Stay = -13.370291354296494
(North , 1 , 1 , Ready , 50.0) : Craft = -13.296619291690064
(Centre , 1 , 1 , Ready , 75.0) : Left = -33.76960376569824
(East , 1 , 1 , Ready , 75.0) : Hit = -35.50335616640625
(West , 1 , 1 , Ready , 75.0) : Shoot = -13.329143438720703
(South , 1 , 1 , Ready , 75.0) : Stay = -13.789216335623017
(North , 1 , 1 , Ready , 75.0) : Craft = -13.409371466537475
(Centre , 1 , 1 , Ready , 100.0) : Left = -33.77852566389161
(East , 1 , 1 , Ready , 100.0) : Left = -35.97446169899902
(West , 1 , 1 , Ready , 100.0) : Stay = -13.330078125
(South , 1 , 1 , Ready , 100.0) : Stay = -13.85012079302124
(North , 1 , 1 , Ready , 100.0) : Craft = -13.426800486694336
(Centre , 1 , 2 , Dormant , 25.0) : Shoot = 15.829523087268067
(East , 1 , 2 , Dormant , 25.0) : Shoot = 35.656562625625
(West , 1 , 2 , Dormant , 25.0) : Shoot = 2.5054044392089847
(South , 1 , 2 , Dormant , 25.0) : Up = -7.137030690770264
(North , 1 , 2 , Dormant , 25.0) : Down = -7.137030690770264
(Centre , 1 , 2 , Dormant , 50.0) : Hit = -7.900142547114748
(East , 1 , 2 , Dormant , 50.0) : Hit = -1.414036335
(West , 1 , 2 , Dormant , 50.0) : Shoot = -12.479208519140625
(South , 1 , 2 , Dormant , 50.0) : Gather = -12.872823620598604
(North , 1 , 2 , Dormant , 50.0) : Down = -13.004155329531985
(Centre , 1 , 2 , Dormant , 75.0) : Left = -13.455086534769533
(East , 1 , 2 , Dormant , 75.0) : Hit = -11.988188195437502
(West , 1 , 2 , Dormant , 75.0) : Shoot = -13.323714231152344
(South , 1 , 2 , Dormant , 75.0) : Stay = -13.505617084421083
(North , 1 , 2 , Dormant , 75.0) : Craft = -13.388210231649172
(Centre , 1 , 2 , Dormant , 100.0) : Left = -13.521061208589845
(East , 1 , 2 , Dormant , 100.0) : Hit = -14.03642049440625
(West , 1 , 2 , Dormant , 100.0) : Shoot = -13.329795559814453
(South , 1 , 2 , Dormant , 100.0) : Stay = -13.586524837352053
(North , 1 , 2 , Dormant , 100.0) : Craft = -13.40703405629883
(Centre , 1 , 2 , Ready , 25.0) : Shoot = -19.766903918377686
(East , 1 , 2 , Ready , 25.0) : Shoot = -7.776462898437501
(West , 1 , 2 , Ready , 25.0) : Shoot = 2.5024998474121096
(South , 1 , 2 , Ready , 25.0) : Up = -9.894673303897095
(North , 1 , 2 , Ready , 25.0) : Stay = -11.451757186216927
(Centre , 1 , 2 , Ready , 50.0) : Hit = -32.88763084403686
(East , 1 , 2 , Ready , 50.0) : Hit = -29.72179421328125
(West , 1 , 2 , Ready , 50.0) : Shoot = -12.493921252441407
(South , 1 , 2 , Ready , 50.0) : Stay = -13.370291354296494
(North , 1 , 2 , Ready , 50.0) : Craft = -13.296619291690064
(Centre , 1 , 2 , Ready , 75.0) : Left = -33.76945511152344
(East , 1 , 2 , Ready , 75.0) : Hit = -35.496436146875
(West , 1 , 2 , Ready , 75.0) : Shoot = -13.328966284179687
(South , 1 , 2 , Ready , 75.0) : Stay = -13.788025143390655
(North , 1 , 2 , Ready , 75.0) : Craft = -13.409369218240357
(Centre , 1 , 2 , Ready , 100.0) : Left = -33.77851917890625
(East , 1 , 2 , Ready , 100.0) : Left = -35.97446169899902
(West , 1 , 2 , Ready , 100.0) : Shoot = -13.330019073486328
(South , 1 , 2 , Ready , 100.0) : Stay = -13.85012079302124
(North , 1 , 2 , Ready , 100.0) : Craft = -13.426800486694336
(Centre , 1 , 3 , Dormant , 25.0) : Shoot = 16.0891611819458
(East , 1 , 3 , Dormant , 25.0) : Shoot = 35.67426353328125
(West , 1 , 3 , Dormant , 25.0) : Shoot = 2.970634451904297
(South , 1 , 3 , Dormant , 25.0) : Up = -7.090541383939209
(North , 1 , 3 , Dormant , 25.0) : Down = -7.090541383939209
(Centre , 1 , 3 , Dormant , 50.0) : Hit = -7.900142547114748
(East , 1 , 3 , Dormant , 50.0) : Hit = -1.414036335
(West , 1 , 3 , Dormant , 50.0) : Shoot = -12.181869557373048
(South , 1 , 3 , Dormant , 50.0) : Gather = -12.872823620598604
(North , 1 , 3 , Dormant , 50.0) : Down = -13.004155329531985
(Centre , 1 , 3 , Dormant , 75.0) : Left = -13.444811587581054
(East , 1 , 3 , Dormant , 75.0) : Hit = -11.987311089312502
(West , 1 , 3 , Dormant , 75.0) : Shoot = -13.276158236816407
(South , 1 , 3 , Dormant , 75.0) : Stay = -13.505586751279726
(North , 1 , 3 , Dormant , 75.0) : Craft = -13.388210231649172
(Centre , 1 , 3 , Dormant , 100.0) : Left = -13.521045271089847
(East , 1 , 3 , Dormant , 100.0) : Hit = -14.03642049440625
(West , 1 , 3 , Dormant , 100.0) : Shoot = -13.329705406005859
(South , 1 , 3 , Dormant , 100.0) : Stay = -13.586524837352053
(North , 1 , 3 , Dormant , 100.0) : Craft = -13.40703405629883
(Centre , 1 , 3 , Ready , 25.0) : Shoot = -19.721610110394288
(East , 1 , 3 , Ready , 25.0) : Shoot = -7.773347419921876
(West , 1 , 3 , Ready , 25.0) : Shoot = 2.970226287841797
(South , 1 , 3 , Ready , 25.0) : Up = -9.861975067312622
(North , 1 , 3 , Ready , 25.0) : Stay = -11.445957928220558
(Centre , 1 , 3 , Ready , 50.0) : Hit = -32.88763084403686
(East , 1 , 3 , Ready , 50.0) : Hit = -29.72179421328125
(West , 1 , 3 , Ready , 50.0) : Shoot = -12.18415328979492
(South , 1 , 3 , Ready , 50.0) : Stay = -13.370291354296494
(North , 1 , 3 , Ready , 50.0) : Craft = -13.296619291690064
(Centre , 1 , 3 , Ready , 75.0) : Left = -33.7640222364624
(East , 1 , 3 , Ready , 75.0) : Hit = -35.4963500140625
(West , 1 , 3 , Ready , 75.0) : Shoot = -13.277645568847657
(South , 1 , 3 , Ready , 75.0) : Stay = -13.78800385790909
(North , 1 , 3 , Ready , 75.0) : Craft = -13.409369218240357
(Centre , 1 , 3 , Ready , 100.0) : Left = -33.77851917890625
(East , 1 , 3 , Ready , 100.0) : Left = -35.97446169899902
(West , 1 , 3 , Ready , 100.0) : Shoot = -13.329996185302734
(South , 1 , 3 , Ready , 100.0) : Stay = -13.85012079302124
(North , 1 , 3 , Ready , 100.0) : Craft = -13.426800486694336
(Centre , 2 , 0 , Dormant , 25.0) : Hit = -7.856979451509279
(East , 2 , 0 , Dormant , 25.0) : Hit = -1.3313472100000001
(West , 2 , 0 , Dormant , 25.0) : Right = -13.174421612788088
(South , 2 , 0 , Dormant , 25.0) : Gather = -12.840902983238987
(North , 2 , 0 , Dormant , 25.0) : Craft = -12.046488902585144
(Centre , 2 , 0 , Dormant , 50.0) : Hit = -7.900142547114748
(East , 2 , 0 , Dormant , 50.0) : Hit = -1.414036335
(West , 2 , 0 , Dormant , 50.0) : Right = -13.222380607905274
(South , 2 , 0 , Dormant , 50.0) : Gather = -12.872823620598604
(North , 2 , 0 , Dormant , 50.0) : Down = -13.004155329531985
(Centre , 2 , 0 , Dormant , 75.0) : Left = -13.520409658248049
(East , 2 , 0 , Dormant , 75.0) : Hit = -14.012000813156252
(West , 2 , 0 , Dormant , 75.0) : Stay = -13.330078125
(South , 2 , 0 , Dormant , 75.0) : Stay = -13.585687137010256
(North , 2 , 0 , Dormant , 75.0) : Craft = -13.345701850268554
(Centre , 2 , 0 , Dormant , 100.0) : Left = -13.521112295748047
(East , 2 , 0 , Dormant , 100.0) : Hit = -14.03642049440625
(West , 2 , 0 , Dormant , 100.0) : Stay = -13.330078125
(South , 2 , 0 , Dormant , 100.0) : Stay = -13.586524837352053
(North , 2 , 0 , Dormant , 100.0) : Craft = -13.349931362109377
(Centre , 2 , 0 , Ready , 25.0) : Hit = -32.09649505680542
(East , 2 , 0 , Ready , 25.0) : Hit = -27.9730595
(West , 2 , 0 , Ready , 25.0) : Stay = -13.308260184814454
(South , 2 , 0 , Ready , 25.0) : Stay = -13.32855381918602
(North , 2 , 0 , Ready , 25.0) : Craft = -12.355991263256072
(Centre , 2 , 0 , Ready , 50.0) : Hit = -32.88763084403686
(East , 2 , 0 , Ready , 50.0) : Hit = -29.72179421328125
(West , 2 , 0 , Ready , 50.0) : Stay = -13.314885599853515
(South , 2 , 0 , Ready , 50.0) : Stay = -13.370291354296494
(North , 2 , 0 , Ready , 50.0) : Craft = -13.28545470805664
(Centre , 2 , 0 , Ready , 75.0) : Left = -33.77852566389161
(East , 2 , 0 , Ready , 75.0) : Left = -35.97446169899902
(West , 2 , 0 , Ready , 75.0) : Stay = -13.330078125
(South , 2 , 0 , Ready , 75.0) : Stay = -13.849561721121827
(North , 2 , 0 , Ready , 75.0) : Craft = -13.347280530578612
(Centre , 2 , 0 , Ready , 100.0) : Left = -33.77852566389161
(East , 2 , 0 , Ready , 100.0) : Left = -35.97446169899902
(West , 2 , 0 , Ready , 100.0) : Stay = -13.330078125
(South , 2 , 0 , Ready , 100.0) : Stay = -13.85012079302124
(North , 2 , 0 , Ready , 100.0) : Craft = -13.351412317382813
(Centre , 2 , 1 , Dormant , 25.0) : Shoot = 13.412789193605958
(East , 2 , 1 , Dormant , 25.0) : Shoot = 34.83358159875
(West , 2 , 1 , Dormant , 25.0) : Shoot = 0.026272530419922013
(South , 2 , 1 , Dormant , 25.0) : Up = -7.604966813206788
(North , 2 , 1 , Dormant , 25.0) : Down = -7.604966813206788
(Centre , 2 , 1 , Dormant , 50.0) : Hit = -7.900142547114748
(East , 2 , 1 , Dormant , 50.0) : Hit = -1.414036335
(West , 2 , 1 , Dormant , 50.0) : Right = -13.222380607905274
(South , 2 , 1 , Dormant , 50.0) : Gather = -12.872823620598604
(North , 2 , 1 , Dormant , 50.0) : Down = -13.004155329531985
(Centre , 2 , 1 , Dormant , 75.0) : Left = -13.456555455431642
(East , 2 , 1 , Dormant , 75.0) : Hit = -12.03060685975
(West , 2 , 1 , Dormant , 75.0) : Shoot = -13.324561926708984
(South , 2 , 1 , Dormant , 75.0) : Stay = -13.507230429705873
(North , 2 , 1 , Dormant , 75.0) : Craft = -13.345701850268554
(Centre , 2 , 1 , Dormant , 100.0) : Left = -13.521112295748047
(East , 2 , 1 , Dormant , 100.0) : Hit = -14.03642049440625
(West , 2 , 1 , Dormant , 100.0) : Stay = -13.330078125
(South , 2 , 1 , Dormant , 100.0) : Stay = -13.586524837352053
(North , 2 , 1 , Dormant , 100.0) : Craft = -13.349931362109377
(Centre , 2 , 1 , Ready , 25.0) : Shoot = -20.49207250663452
(East , 2 , 1 , Ready , 25.0) : Shoot = -8.025784578124998
(West , 2 , 1 , Ready , 25.0) : Shoot = 0.006358746337890686
(South , 2 , 1 , Ready , 25.0) : Up = -10.248387898928833
(North , 2 , 1 , Ready , 25.0) : Stay = -11.529546682237816
(Centre , 2 , 1 , Ready , 50.0) : Hit = -32.88763084403686
(East , 2 , 1 , Ready , 50.0) : Hit = -29.72179421328125
(West , 2 , 1 , Ready , 50.0) : Stay = -13.314885599853515
(South , 2 , 1 , Ready , 50.0) : Stay = -13.370291354296494
(North , 2 , 1 , Ready , 50.0) : Craft = -13.28545470805664
(Centre , 2 , 1 , Ready , 75.0) : Left = -33.76960376569824
(East , 2 , 1 , Ready , 75.0) : Hit = -35.50335616640625
(West , 2 , 1 , Ready , 75.0) : Shoot = -13.329143438720703
(South , 2 , 1 , Ready , 75.0) : Stay = -13.789216335623017
(North , 2 , 1 , Ready , 75.0) : Craft = -13.347280530578612
(Centre , 2 , 1 , Ready , 100.0) : Left = -33.77852566389161
(East , 2 , 1 , Ready , 100.0) : Left = -35.97446169899902
(West , 2 , 1 , Ready , 100.0) : Stay = -13.330078125
(South , 2 , 1 , Ready , 100.0) : Stay = -13.85012079302124
(North , 2 , 1 , Ready , 100.0) : Craft = -13.351412317382813
(Centre , 2 , 2 , Dormant , 25.0) : Shoot = 15.829523087268067
(East , 2 , 2 , Dormant , 25.0) : Shoot = 35.656562625625
(West , 2 , 2 , Dormant , 25.0) : Shoot = 2.5054044392089847
(South , 2 , 2 , Dormant , 25.0) : Up = -7.137030690770264
(North , 2 , 2 , Dormant , 25.0) : Down = -7.137030690770264
(Centre , 2 , 2 , Dormant , 50.0) : Hit = -7.900142547114748
(East , 2 , 2 , Dormant , 50.0) : Hit = -1.414036335
(West , 2 , 2 , Dormant , 50.0) : Shoot = -12.479208519140625
(South , 2 , 2 , Dormant , 50.0) : Gather = -12.872823620598604
(North , 2 , 2 , Dormant , 50.0) : Down = -13.004155329531985
(Centre , 2 , 2 , Dormant , 75.0) : Left = -13.455086534769533
(East , 2 , 2 , Dormant , 75.0) : Hit = -11.988188195437502
(West , 2 , 2 , Dormant , 75.0) : Shoot = -13.323714231152344
(South , 2 , 2 , Dormant , 75.0) : Stay = -13.505617084421083
(North , 2 , 2 , Dormant , 75.0) : Craft = -13.345701850268554
(Centre , 2 , 2 , Dormant , 100.0) : Left = -13.521061208589845
(East , 2 , 2 , Dormant , 100.0) : Hit = -14.03642049440625
(West , 2 , 2 , Dormant , 100.0) : Shoot = -13.329795559814453
(South , 2 , 2 , Dormant , 100.0) : Stay = -13.586524837352053
(North , 2 , 2 , Dormant , 100.0) : Craft = -13.349931362109377
(Centre , 2 , 2 , Ready , 25.0) : Shoot = -19.766903918377686
(East , 2 , 2 , Ready , 25.0) : Shoot = -7.776462898437501
(West , 2 , 2 , Ready , 25.0) : Shoot = 2.5024998474121096
(South , 2 , 2 , Ready , 25.0) : Up = -9.894673303897095
(North , 2 , 2 , Ready , 25.0) : Stay = -11.451757186216927
(Centre , 2 , 2 , Ready , 50.0) : Hit = -32.88763084403686
(East , 2 , 2 , Ready , 50.0) : Hit = -29.72179421328125
(West , 2 , 2 , Ready , 50.0) : Shoot = -12.493921252441407
(South , 2 , 2 , Ready , 50.0) : Stay = -13.370291354296494
(North , 2 , 2 , Ready , 50.0) : Craft = -13.28545470805664
(Centre , 2 , 2 , Ready , 75.0) : Left = -33.76945511152344
(East , 2 , 2 , Ready , 75.0) : Hit = -35.496436146875
(West , 2 , 2 , Ready , 75.0) : Shoot = -13.328966284179687
(South , 2 , 2 , Ready , 75.0) : Stay = -13.788025143390655
(North , 2 , 2 , Ready , 75.0) : Craft = -13.347280530578612
(Centre , 2 , 2 , Ready , 100.0) : Left = -33.77851917890625
(East , 2 , 2 , Ready , 100.0) : Left = -35.97446169899902
(West , 2 , 2 , Ready , 100.0) : Shoot = -13.330019073486328
(South , 2 , 2 , Ready , 100.0) : Stay = -13.85012079302124
(North , 2 , 2 , Ready , 100.0) : Craft = -13.351412317382813
(Centre , 2 , 3 , Dormant , 25.0) : Shoot = 16.0891611819458
(East , 2 , 3 , Dormant , 25.0) : Shoot = 35.67426353328125
(West , 2 , 3 , Dormant , 25.0) : Shoot = 2.970634451904297
(South , 2 , 3 , Dormant , 25.0) : Up = -7.090541383939209
(North , 2 , 3 , Dormant , 25.0) : Down = -7.090541383939209
(Centre , 2 , 3 , Dormant , 50.0) : Hit = -7.900142547114748
(East , 2 , 3 , Dormant , 50.0) : Hit = -1.414036335
(West , 2 , 3 , Dormant , 50.0) : Shoot = -12.181869557373048
(South , 2 , 3 , Dormant , 50.0) : Gather = -12.872823620598604
(North , 2 , 3 , Dormant , 50.0) : Down = -13.004155329531985
(Centre , 2 , 3 , Dormant , 75.0) : Left = -13.444811587581054
(East , 2 , 3 , Dormant , 75.0) : Hit = -11.987311089312502
(West , 2 , 3 , Dormant , 75.0) : Shoot = -13.276158236816407
(South , 2 , 3 , Dormant , 75.0) : Stay = -13.505586751279726
(North , 2 , 3 , Dormant , 75.0) : Craft = -13.345701850268554
(Centre , 2 , 3 , Dormant , 100.0) : Left = -13.521045271089847
(East , 2 , 3 , Dormant , 100.0) : Hit = -14.03642049440625
(West , 2 , 3 , Dormant , 100.0) : Shoot = -13.329705406005859
(South , 2 , 3 , Dormant , 100.0) : Stay = -13.586524837352053
(North , 2 , 3 , Dormant , 100.0) : Craft = -13.349931362109377
(Centre , 2 , 3 , Ready , 25.0) : Shoot = -19.721610110394288
(East , 2 , 3 , Ready , 25.0) : Shoot = -7.773347419921876
(West , 2 , 3 , Ready , 25.0) : Shoot = 2.970226287841797
(South , 2 , 3 , Ready , 25.0) : Up = -9.861975067312622
